id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm,svm_1,mixtral,local_path
00012.jsonl.gz-4579578,"MODELS With All-wheel Drive, Such As The Volkswagen Amarok Pick-up ... Caribbean Motors Authorized Dealer In Belize For Great Wall Vw Kfer Porsche Service Beutler Pick Up With Carreramotor 143 Amarok V6 Extended Paul Wakeling Volkswagen Aventura Special Edition Vans Rietze T5 Fd Halbbus Lr 11514 Truckmo Truck Models How The Atlas Tanoak Concept Pickup Came To Life Newsroom 4x4 2017 Review Car Magazine Southern Dealer Alaide Dont Shrug Six Things You Should Know About T3 Joker Campingbus 118 Box Van Models",https://t0.gstatic.com/images?q=tbn:ANd9GcQb9qHJSQVyOWdelNXb5NI2fnSGQkjX0mo5jWuI4EarvKraRZ7fLA,Belize,trf,{'country': 'belize'},belize,"belize_angola_bolivia, plurinational state of",True,belize,1,1,belize,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00012.jsonl.gz-4579578.jpg
00092.jsonl.gz-5659934,AQ Belize Car Rental,https://images.myguide-cdn.com/belize/companies/aq-belize-car-rental/thumbs/aq-belize-car-rental-625888.jpg,aq belize,,{'country': 'belize'},belize,no,False,no,1,1,belize,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00092.jsonl.gz-5659934.jpg
00033.jsonl.gz-12376744,rent a car in Belize,https://www.belizehub.com/wp-content/uploads/2018/02/belize-car-rental-150x150.jpg,Belize,sm,{'country': 'belize'},belize,"belize_angola_bolivia, plurinational state of",True,belize,1,1,belize,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00033.jsonl.gz-12376744.jpg
00053.jsonl.gz-11836272,4th Indo-Bhutan Friendship Car Rally - 2011-picture-193-large.jpg,https://www.team-bhp.com/forum/attachments/indian-motorsport/545525d1305472547t-4th-indo-bhutan-friendship-car-rally-2011-picture-193-large.jpg,4th indo-bhutan - 2011-picture-193-large.jpg,,{},,no,False,no,1,1,bhutan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00053.jsonl.gz-11836272.jpg
00031.jsonl.gz-16660919,4th Indo-Bhutan Friendship Car Rally - 2011-picture-032-large.jpg,https://www.team-bhp.com/forum/attachments/indian-motorsport/523723d1301167993t-4th-indo-bhutan-friendship-car-rally-2011-picture-032-large.jpg,4th indo-bhutan - 2011-picture-032-large.jpg,,{},,no,False,no,1,1,bhutan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00031.jsonl.gz-16660919.jpg
00123.jsonl.gz-8433855,4th Indo-Bhutan Friendship Car Rally - 2011-picture-091-large.jpg,https://www.team-bhp.com/forum/attachments/indian-motorsport/538367d1304267365t-4th-indo-bhutan-friendship-car-rally-2011-picture-091-large.jpg,4th indo-bhutan - 2011-picture-091-large.jpg,,{},,no,False,no,0,1,bhutan,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00123.jsonl.gz-8433855.jpg
00000.jsonl.gz-10906949,Car on the Uyuni Salar in Bolivia Stock Photo,https://thumbs.dreamstime.com/t/car-uyuni-salar-bolivia-moving-reflected-surface-de-lake-36316620.jpg,Bolivia,trf,{'country': 'bolivia'},bolivia,"nicaragua_cuba_bolivia, plurinational state of_mexico_colombia_guatemala_costa rica_brazil_australia_venezuela, bolivarian republic of_south africa_united states_bonaire, sint eustatius and saba",True,bolivia,1,1,bolivia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00000.jsonl.gz-10906949.jpg
00017.jsonl.gz-10031267,"Car with message thanking president Evo Morales  at an event to celebrate Bolivia rejoining the 1961 UN Convention , La Paz , Bolivia",https://s3.amazonaws.com/medias.photodeck.com/0adef6e3-a11c-4a2b-b3e5-dae69d29eed9/CocaCelebration2013D116_bigthumb.jpg,Bolivia_La Paz_Bolivia,sm,{'country': 'bolivia'},bolivia,"nicaragua_cuba_bolivia, plurinational state of_colombia_panama_guatemala_costa rica_venezuela, bolivarian republic of_argentina_bonaire, sint eustatius and saba_uruguay_el salvador_peru_australia_united states_dominican republic_brazil_south africa_chile_philippines_mexico_paraguay_spain_honduras_ecuador",True,bolivia,1,1,bolivia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00017.jsonl.gz-10031267.jpg
00085.jsonl.gz-8251087,Car on the Uyuni Salar in Bolivia - Car on the reflected...,https://cdn.xxl.thumbs.canstockphoto.com/canstock17548247.jpg,Bolivia,trf,{'country': 'bolivia'},bolivia,"nicaragua_cuba_bolivia, plurinational state of_mexico_colombia_guatemala_costa rica_brazil_australia_venezuela, bolivarian republic of_south africa_united states_bonaire, sint eustatius and saba",True,bolivia,1,1,bolivia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00085.jsonl.gz-8251087.jpg
00054.jsonl.gz-502877,Archduke Franz Ferdinand of Austria and his wife Sophie arrive in their car on a visit to Sarajevo.,http://cdn.newsapi.com.au/image/v1/c2ba4ee65f06e4c306b18b11efa65b7b,Austria_Sarajevo,sm,{'country': 'austria'},austria,croatia_bosnia and herzegovina_philippines_mexico_greece_austria,True,bosnia and herzegovina,1,1,bosnia and herzegovina,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00054.jsonl.gz-502877.jpg
00060.jsonl.gz-3956043,"A car with goods for sale at Igman which is a mountain plateau in central Bosnia and Herzegovina. During the 1984 Winter Olympics, Igman was, along with Jahorina and Bjelašnica, the location of the competition in the alpine and Nordic sports disciplines.",https://m.psecn.photoshelter.com/img-get2/I00003gnpPF_k4f4/fit=180x180/fill=/g=G00000YalFxQi_2c/I00003gnpPF_k4f4.jpg,Igman_Bosnia and Herzegovina_Jahorina_Bjelašnica,sm,{},,bosnia and herzegovina,False,bosnia and herzegovina,1,1,bosnia and herzegovina,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00060.jsonl.gz-3956043.jpg
00044.jsonl.gz-11824621,"Advertising poster billboard on the outside of the winery. Car in the parking lot. Hercegovina Produkt winery, Citluk, near Mostar. Federation Bosne i Hercegovine. Bosnia Herzegovina, Europe.",https://ssl.c.photoshelter.com/img-get/I0000dxd3gtgu29A/t/200/I0000dxd3gtgu29A.jpg,Citluk_Mostar_Bosnia Herzegovina,sm,"{'country': 'bosnia and herzegovina', 'location': 'mostar'}",bosnia and herzegovina,bosnia and herzegovina,False,bosnia and herzegovina,0,1,bosnia and herzegovina,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00044.jsonl.gz-11824621.jpg
00008.jsonl.gz-13667579,"Botswana:  Kalahari « car wash », ne me paNlez plus de Pan",http://ggroadtrip.com/wp-content/uploads/2016/01/IMG_1255-Copy-400x250.jpg,Botswana,trf,{'country': 'botswana'},botswana,south africa_botswana,False,botswana,1,1,botswana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00008.jsonl.gz-13667579.jpg
00011.jsonl.gz-17300976,Model and a car at Elephant Camp,http://storage.ning.com/topology/rest/1.0/file/get/2882668915?profile=RESIZE_180x180&crop=1%3A1&width=124&height=124&width=124,,,{},,no,False,no,1,1,botswana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00011.jsonl.gz-17300976.jpg
00082.jsonl.gz-16094044,Buy new and used BMW 3-Series Silver Car in Broadhurst in Gaborone,https://motorokara.s3-ap-southeast-2.amazonaws.com/uploads/picture/url/2710/medium_with_watermark_18954797_10109901822210850_5806381462207131836_o.jpg,Broadhurst,sm,{},,united states_botswana,True,botswana,1,1,botswana,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00082.jsonl.gz-16094044.jpg
00001.jsonl.gz-11403391,Stock Car 2019 - Campo Grande - treinos e classificatório,https://live.staticflickr.com/65535/48505205166_bb1acc9676_z.jpg,2019 - grande - treinos classificatório,,{},,no,False,no,1,1,brazil,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00001.jsonl.gz-11403391.jpg
00042.jsonl.gz-7431692,novo hyundai sonata 2012 recebe facelift e motor 2 0 turbo com 271 hp na cor ia do sul car blog br. Black Bedroom Furniture Sets. Home Design Ideas,https://4.bp.blogspot.com/-YkONZMQpKM8/TiZM-rkt_hI/AAAAAAAAMSE/wtT8Wp0hisU/s1600/Novo-Hyunda-SOnata-2012-Traseira.JPG,hyundai 2012 recebe facelift 2 0 com 271 hp ia sul blog br. sets. ideas,,{},,no,False,no,1,1,brazil,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00042.jsonl.gz-7431692.jpg
00012.jsonl.gz-12925763,Game Stock Car (2011/ENG/Multi4),https://i32.fastpic.org/thumb/2011/1114/b5/da5c1a50f23089c88caa8d0e8e9929b5.jpeg,(2011/eng/multi4),,{},,no,False,no,1,1,brazil,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00012.jsonl.gz-12925763.jpg
00019.jsonl.gz-2821017,Top largest car collections in the world,https://file.naijauto.com/crop/255x191/2019/09/29/GXiVYn3d/dp-ee5d.jpg,largest collections,,{},,no,False,no,1,1,brunei,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00019.jsonl.gz-2821017.jpg
00056.jsonl.gz-6171953,Pixar Cars Basic Characters Lightning Mcqueen The King Chick Hicks Diecast Toy Car 1 55 Loose Kids Toys Vehicle Buy Online In Brunei At Desertcart,https://m.media-amazon.com/images/I/51uDIz8ZZnL.jpg,Brunei,sm,{'country': 'brunei'},brunei,malaysia,False,malaysia,1,1,brunei,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00056.jsonl.gz-6171953.jpg
00050.jsonl.gz-6325822,Sultan Brunei Car 3,https://farm4.static.flickr.com/3266/3094610180_8601a5a215.jpg?v=0,brunei 3,,{},,no,False,no,1,1,brunei,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00050.jsonl.gz-6325822.jpg
00111.jsonl.gz-7650296,"Car rental, bus rental 8 + 1, Sofia, Balgariya.Kola with driver and transport people to anywhere in Europe.",http://i01.i.aliimg.com/photo/v0/50013163545_1/Car_rental_bus_rental_8_1_Sofia.jpg_220x220.jpg,Sofia_Balgariya_Kola,trf,"{'country': 'bulgaria', 'location': 'sofia'}",bulgaria,"finland_india_mali_cuba_canada_russian federation_nepal_niger_bangladesh_congo, the democratic republic of the_georgia_guinea_burkina faso_sierra leone_bulgaria_kenya_zambia_moldova, republic of_malawi_sweden_central african republic_mozambique_italy_cameroon_norway_papua new guinea_united states_türkiye_ethiopia_nigeria_bosnia and herzegovina_tanzania, united republic of_liberia_madagascar_portugal_congo_france_haiti_côte d'ivoire_indonesia_armenia_pakistan_somalia_spain_benin_greece_chad",True,bulgaria,1,1,bulgaria,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00111.jsonl.gz-7650296.jpg
00112.jsonl.gz-14577305,Бургас - Top Rent A Car,https://toprentacar.ru/images/webcontent/97/BurgasPlaza.jpg,бургас -,,{},,no,False,no,1,1,bulgaria,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00112.jsonl.gz-14577305.jpg
00008.jsonl.gz-1585204,Rent car in Balchik - Kia Picanto,http://bestrentandtravel.com/images/carmodel/little/58_1.jpg,Balchik,trf,"{'country': 'bulgaria', 'location': 'balchik'}",bulgaria,russian federation_bulgaria,True,bulgaria,1,1,bulgaria,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00008.jsonl.gz-1585204.jpg
00017.jsonl.gz-16015618,"BURKINA FASO, Bobo Dioulasso, roadside car workshop, tyre repairing",https://m.psecn.photoshelter.com/img-get/I0000nTVp1RB_yQk/s/900/900/JBO-BFA16-2993.jpg,"burkina faso, dioulasso, workshop, repairing",,{},,no,False,no,1,1,burkina faso,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00017.jsonl.gz-16015618.jpg
00003.jsonl.gz-6019521,"Two car bombs exploded outside the Splendid Hotel in Ouagadougou, Burkina Faso, during the attack",https://img.rasset.ie/000ba2d7-642.jpg,Ouagadougou,sm,"{'country': 'burkina faso', 'location': 'ouagadougou'}",burkina faso,burkina faso,False,burkina faso,1,1,burkina faso,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00003.jsonl.gz-6019521.jpg
00107.jsonl.gz-4475591,Buy Used Toyota RAV4 Silver Car in Bujumbura in Bujumbura,https://carkugura.s3.amazonaws.com/uploads/picture/url/3762/medium_with_watermark_46184602_1930726380315617_8911647240406171648_n.jpg,Bujumbura_Bujumbura,sm,"{'country': 'burundi', 'location': 'bujumbura'}",burundi,burundi_uganda,True,burundi,1,1,burundi,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00107.jsonl.gz-4475591.jpg
00032.jsonl.gz-9884503,Formula 1 F1 Grand Prix Racing Cars & Drivers / Car Stamp Sheet (2012 Burundi),https://i.ebayimg.com/thumbs/images/g/nVkAAOSwHntbiTOH/s-l225.jpg,Burundi,sm,{'country': 'burundi'},burundi,burundi,False,burundi,0,1,burundi,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00032.jsonl.gz-9884503.jpg
00008.jsonl.gz-10157163,Buy Used Toyota Corolla Red Car in Bujumbura in Bujumbura,https://carkugura.s3.amazonaws.com/uploads/picture/url/3972/medium_with_watermark_52029346_239255620317942_918953320071036928_n.jpg,Bujumbura_Bujumbura,sm,"{'country': 'burundi', 'location': 'bujumbura'}",burundi,burundi_uganda,True,burundi,1,1,burundi,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00008.jsonl.gz-10157163.jpg
00030.jsonl.gz-14125679,5 Days Siem Reap- Angkor Wat History Temple Private Car Tour in Cambodia(AW5)(Minimum 2 person),https://cdn.shopify.com/s/files/1/0131/9980/2432/products/IMG_9487_300x300.jpg?v=1553054153,5 siem reap- angkor cambodia(aw5)(minimum 2 person),,{},,no,False,no,0,1,cambodia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00030.jsonl.gz-14125679.jpg
00069.jsonl.gz-3676231,"Cambodians walk along a car transporting the body of political commentator and government critic Kem Ley who was shot dead at a convenience store in Phnom Penh on July 10, 2016.",http://i2.cdn.turner.com/cnnnext/dam/assets/160711123908-cambodia-kem-ley-2-super-169.jpg,Phnom Penh,sm,"{'country': 'cambodia', 'location': 'phnom penh'}",cambodia,cambodia,False,cambodia,0,1,cambodia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00069.jsonl.gz-3676231.jpg
00030.jsonl.gz-7481715,Private Car from Siem Reap - Phnom Penh,https://media.tacdn.com/media/attractions-splice-spp-674x446/09/64/fb/76.jpg,Siem Reap_Phnom Penh,trf,"{'country': 'cambodia', 'location': 'siem reap'}",cambodia,cambodia,False,cambodia,1,1,cambodia,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00030.jsonl.gz-7481715.jpg
00018.jsonl.gz-16012220,"A mother and child walk past a destroyed car in a small town on the main highway near Buea on May 11, 2019.  The location is one of many residential areas that now sit empty as residents flee to the main city of Buea or into the deep tropical forests after violence in the region.",https://foreignpolicy.com/wp-content/uploads/2020/11/Cameroon-Anglophone-GettyImages-1157593695.jpg?w=800&h=534&quality=90,Buea,sm,"{'country': 'cameroon', 'location': 'buea'}",cameroon,cameroon,False,cameroon,1,1,cameroon,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00018.jsonl.gz-16012220.jpg
00058.jsonl.gz-152672,"A security guard walks beside the car of Cameroonian President Paul Biya after casting his ballot in the presidential election in Yaounde, Cameroon, on October 7, 2018. Two Cameroonian journalists were detained while covering an opposition gathering in Douala on January 28, 2019. (Reuters/Zohra Bensemra)",https://cpj.org/wp-content/uploads/2019/01/RT_CameroonAlert1.29.jpg?w=750,Yaounde_Douala,sm,"{'country': 'cameroon', 'location': 'douala'}",cameroon,chad_tunisia_cameroon_guinea,True,cameroon,0,1,cameroon,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00058.jsonl.gz-152672.jpg
00002.jsonl.gz-8595231,2007 model toyota corolla runx allex automatic for sale car yaounde cameroon. Black Bedroom Furniture Sets. Home Design Ideas,https://www.camerbiz.com/product-images/1629/_img_1_640x480.jpg,2007 toyota runx allex yaounde cameroon. sets. ideas,,"{'country': 'france', 'location': 'allex'}",france,no,False,no,1,1,cameroon,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00002.jsonl.gz-8595231.jpg
00127.jsonl.gz-5382580,Top 12 Compact Suvs In Canada In 2019 2020 Car News Auto123,http://picolio.auto123.com/auto123-media/articles/2019/9/66287/2019_Toyota_RAV4_Limited_HV_RubyFlarePearl_07fr.jpg,Canada,sm,{'country': 'canada'},canada,zimbabwe_belgium_canada_united kingdom_saint kitts and nevis_mexico_guadeloupe_brazil_guam_italy_spain_south africa_united states_paraguay_portugal_france,True,canada,1,1,canada,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00127.jsonl.gz-5382580.jpg
00020.jsonl.gz-17709608,"A car stops to look at a massive holiday display in south London, Ont. on Tuesday, Dec. 4, 2018. (Sean Irvine / CTV London)",https://www.ctvnews.ca/polopoly_fs/1.4206055.1544039750!/httpImage/image.jpg_gen/derivatives/landscape_135/image.jpg,London,sm,"{'country': 'united states', 'location': 'london'}",united states,"equatorial guinea_zimbabwe_nigeria_canada_saint vincent and the grenadines_philippines_guadeloupe_sierra leone_italy_norway_south africa_united kingdom_united states_venezuela, bolivarian republic of_france_belize_svalbard and jan mayen",True,canada,1,1,canada,/data2/abhipsa/geographical-profiling-static/data/image_folders/car_region_balanced_images/00020.jsonl.gz-17709608.jpg
