id,text,url,processed_gpe,predicted_model,string_matches,predicted_country,mixtral,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,local_path
00011.jsonl.gz-9381307,"Mr Vojin Kusic in front of his rotating house in Srbac, Bosnia and Herzegovina.",https://tnp.straitstimes.com/sites/default/files/styles/rl280/public/articles/2021/10/12/file7hw8encg55k7xi894hw.jpg?itok=wRy9ssOG,Srbac_Bosnia and Herzegovina,sm,"{'country': 'bosnia and herzegovina', 'location': 'srbac'}",bosnia and herzegovina,bosnia and herzegovina,Bosnia and Herzegovina,True,bosnia and herzegovina,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00011.jsonl.gz-9381307.jpg
00117.jsonl.gz-8952160,Perfect example of Ottoman architecture - Svrzo's House,https://images.squarespace-cdn.com/content/57b9b98a29687f1ef5c622df/1476974615475-IGAOY2OF9W774RKIJ5UM/ottoman+sarajevo?format=1000w&content-type=image%2Fjpeg,- svrzo's,,{},,bosnia and herzegovina,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00117.jsonl.gz-8952160.jpg
00004.jsonl.gz-3784732,"Window of a house wich is buried in mud and rubble after a landslide at the village of Topcic Polje , near Zenica.",https://images.squarespace-cdn.com/content/v1/565c8526e4b0f0c1a030eed9/1472153033898-6BCQPHYN8Q7WSAYCQ9OC/ke17ZwdGBToddI8pDm48kCXAmbIgMI78o84NhT6RhWwUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYy7Mythp_T-mtop-vrsUOmeInPi9iDjx9w8K4ZfjXt2dkqliSzw9PV_eXsXtMHfJ-3wGQ0-Rk33P7-x3gh5BgRvZtJ3qR9G2BYeA0wOAaeYNg/Topcic+Polje+after+floods+%C2%A9+Midhat+Poturovic+8,Topcic_Polje_Zenica,sm,"{'country': 'bosnia and herzegovina', 'location': 'polje'}",bosnia and herzegovina,bosnia and herzegovina,Bosnia and Herzegovina,True,bosnia and herzegovina,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00004.jsonl.gz-3784732.jpg
00102.jsonl.gz-6238003,2 Bedroom House To Rent in Mogoditshane Central,"https://fusionstoragelive.blob.core.windows.net/images/Listing/Office,800622/Photos,41516/pic_41516568.jpg",2 mogoditshane,,"{'country': 'botswana', 'location': 'mogoditshane'}",botswana,botswana,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00102.jsonl.gz-6238003.jpg
00097.jsonl.gz-598204,5 Bedroom House For Sale in Gaborone North,"https://fusionstoragelive.blob.core.windows.net/images/Listing/Office,800622/Photos,28649/pic_28649902.jpg",5 gaborone,,"{'country': 'botswana', 'location': 'gaborone'}",botswana,botswana,no,False,botswana,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00097.jsonl.gz-598204.jpg
00100.jsonl.gz-4223379,3 Bedroom House For Sale in Gaborone,"https://fusionstoragelive.blob.core.windows.net/images/Listing/Office,800622/Photos,41582/pic_41582126.jpg",Gaborone,trf,"{'country': 'botswana', 'location': 'gaborone'}",botswana,botswana,Botswana,True,botswana,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00100.jsonl.gz-4223379.jpg
00027.jsonl.gz-15089841,"Lina Bo Bardi : (TOP LEFT CLOCKWISE) SESC Pompeia (Constructed 1977, redevelopment of former factory, São Paulo) : Glass House (built for her and her husband 1949, district of Morumbi, Sao Paulo) : House of Call Call (built 1958, demolished 1984, Salvador) : MASP (First major Lina project built 1957, São Paulo)",https://i.pinimg.com/236x/d1/7f/e0/d17fe06c6e1fe7053ac0c9e7fb763738.jpg,Morumbi_Sao Paulo_Salvador,sm,"{'country': 'philippines', 'location': 'salvador'}",philippines,brazil,Brazil_Portugal,True,brazil,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00027.jsonl.gz-15089841.jpg
00070.jsonl.gz-7828589,Interno Flamingo Guest House,https://pix10.agoda.net/hotelImages/323/323013/323013_1212102316009298253.jpg?s=1024x768,interno,,{},,brazil,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00070.jsonl.gz-7828589.jpg
00121.jsonl.gz-1726894,Anderson cooper s brazilian rest house is a vintage and rustic dream - Go Inside Anderson Cooper S Trancoso Brazil Vacation Home,https://i.pinimg.com/originals/55/52/24/5552248ad1d62d1e2663492d7511fce0.jpg,- trancoso,,{'country': 'brazil'},brazil,brazil,no,False,brazil,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00121.jsonl.gz-1726894.jpg
00051.jsonl.gz-16997805,Jerudong 38 Units Residential House For Sale! - image 9,https://www.bruneida.com/media/fotos/Aimas168_42729_9_1529394901.jpg,Jerudong,trf,{},,brunei,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00051.jsonl.gz-16997805.jpg
00018.jsonl.gz-6886675,$650 HOUSE FOR RENT @GADONG,https://www.bruneida.com/media/fotos/degetar/fb_15952951728_88724_1_1600647789.jpg,$650 @gadong,,{},,brunei,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00018.jsonl.gz-6886675.jpg
00030.jsonl.gz-17695211,Detached House › Gadong B | 6 Bedrooms,http://images.egorealestate.com/Z320x240/S5/C2868/P2330926/Tphoto/ID2e912300-0000-0500-0000-0000014cf389.jpg,› gadong | 6 bedrooms,,{},,brunei,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00030.jsonl.gz-17695211.jpg
00045.jsonl.gz-4676530,11507:15 - Cheap massive partly renovated rural house in Bourgas,https://www.bulgarianhouse.com/photos/1411737732_14_16.jpg,Bourgas,sm,{},,bulgaria,Bulgaria,True,bulgaria,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00045.jsonl.gz-4676530.jpg
00018.jsonl.gz-10622521,House for sale near Samokov,https://www.bestbgproperties.com/images/bulgarian_properties/House_for_sale_near_Samokov_12152/crop_01__2_.jpg,Samokov,trf,"{'country': 'north macedonia', 'location': 'samokov'}",north macedonia,bulgaria,Bulgaria,True,bulgaria,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00018.jsonl.gz-10622521.jpg
00065.jsonl.gz-14987632,4-bed renovated house with excellent location15 km from Veliko T – ID: 6297132_img_9,http://property.images.themovechannel.com/cache/8322/6297132/img_9.jpg,Veliko,sm,{},,bulgaria,Bulgaria,True,bulgaria,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00065.jsonl.gz-14987632.jpg
00095.jsonl.gz-730473,"Ouagadougou, Burkina Faso: July 6, 2007.  Touareg and Fulani neighbors stand together in front of a house in Ouagadougou, Burkina Faso.  The Fulani and Touareg are traditionally pastoralist, roaming the African plains with herds of cattle, goats, and sheep.",https://m.psecn.photoshelter.com/img-get/I0000FV3JlsQfa3k/s/750/750/2007-2793-SP-ireneabdouphotography-com.jpg,Ouagadougou_Ouagadougou,sm,"{'country': 'burkina faso', 'location': 'ouagadougou'}",burkina faso,burkina faso,Burkina Faso,True,burkina faso,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00095.jsonl.gz-730473.jpg
00000.jsonl.gz-9001030,A Fulani girl stands against a mud house in the town of Djibo in northern Burkina Faso.,https://m.psecn.photoshelter.com/img-get/I00009xDqhxdSDqA/s/750/750/Northern-Burkina-Faso-Fulani-African-People-2010-12928-ireneabdouphotography-com.jpg,Djibo_Burkina Faso,trf,"{'country': 'burkina faso', 'location': 'djibo'}",burkina faso,burkina faso,Burkina Faso,True,burkina faso,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00000.jsonl.gz-9001030.jpg
00007.jsonl.gz-8579011,"In the Fulani village of Jolooga in northern Burkina Faso, a family sits on a traditional bed in a house made of handwoven straw mats supported by thin sticks of wood.  Additional straw mats serve as a mattress.",https://m.psecn.photoshelter.com/img-get/I0000umg0rYbPnJ0/s/750/750/Northern-Burkina-Faso-Fulani-Village-West-Africa-People-2010-12623-Edit-2-ireneabdouphotography-com.jpg,Jolooga,sm,{},,burkina faso,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00007.jsonl.gz-8579011.jpg
00040.jsonl.gz-15320552,Sao Vicente Ocean View House,https://aff.bstatic.com/images/hotel/840x460/462/46266994.jpg,Sao Vicente,sm,{},,cabo verde,Brazil,True,brazil,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00040.jsonl.gz-15320552.jpg
00054.jsonl.gz-14045958,Holiday House in Boa Vista (Boa Vista) or holiday homes and vacation rentals,https://www.rent-holiday-homes.com/objectpics/img58793672af0208.36333415.jpg,Boa Vista_Boa Vista,trf,"{'country': 'cape verde', 'location': 'boa vista'}",cape verde,cabo verde,Brazil,True,cabo verde,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00054.jsonl.gz-14045958.jpg
00099.jsonl.gz-16035955,Red House in Joao Gatego Cabo Verde (yom1) Tags: ocean voyage africa travel red house rot canon french rouge eos rebel sand desert sable atlantic cap afrika 1855 maison efs français joao caboverde hause xsi discover afrique désert capeverde atlantique capvert eos450d 450d efs1855is 1855is rebelxsi yom1 gatego joaogatego,https://farm6.static.flickr.com/5827/21583824841_f51fb3c5eb_m.jpg,Joao Gatego_Cabo Verde_gatego_joaogatego,trf,"{'country': 'united states', 'location': 'atlantic'}",united states,cabo verde,Brazil,True,cabo verde,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00099.jsonl.gz-16035955.jpg
00123.jsonl.gz-11966561,"Studio House for rent in Svay Dankum, Siem Reap Beautiful 5 Bedroom Luxury House Rent Siem Reap.",https://cdn.fazwaz.com/wbr/KfYuG5_7T_HmqE3TuPWw_nx12ws/268x200/unit/652782/89739-89739_65810069-thumbnail-1040x780-70.jpg,Svay Dankum,trf,{},,cambodia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00123.jsonl.gz-11966561.jpg
00001.jsonl.gz-4704013,"17 Room House and Land For Sale - Svay Dangkum, Siem Reap thumbnail",https://photos.ips-cambodia.com/photos/1909061154666a42-Land-House-for-Sale-and-Rent-Svay-DongKum-Siem-Reap-code-9329-9330-13.thumb.jpg,"17 - svay dangkum, siem",,"{'country': 'cambodia', 'location': 'siem reap'}",cambodia,cambodia,no,False,cambodia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00001.jsonl.gz-4704013.jpg
00080.jsonl.gz-7073200,residential House for rent in Svay Dankum ID 81950 1,https://images.realestate.com.kh/__sized__/listings/81950-81950_63820062-thumbnail-750x562-70.jpg,Svay Dankum,trf,{},,cambodia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00080.jsonl.gz-7073200.jpg
00017.jsonl.gz-15454778,"House of the Zenker family in Bipindi, built by Georg August Zenker (around 1896), Bipindi, Cameroon",https://www.steglitz-zehlendorf-zeitung.de/News-Aktuell/wp-content/uploads/2018/09/zenkeri870.jpg,Bipindi_Bipindi,sm,{},,cameroon,Cameroon,True,cameroon,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00017.jsonl.gz-15454778.jpg
00101.jsonl.gz-11959249,"Apartment to rent - Douala, PK 19, house for rent - 1 living room(s), 2 bedroom(s), 1 bathroom(s) - 100 000 FCFA / month",https://storage.googleapis.com/koutchoumi-listings-pictures/k_orig_5f2127f4e4a80.jpeg,"- douala, pk 19, - 1 room(s), 2 bedroom(s), 1 bathroom(s) - 100 000 fcfa /",,"{'country': 'cameroon', 'location': 'douala'}",cameroon,cameroon,no,False,cameroon,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00101.jsonl.gz-11959249.jpg
00052.jsonl.gz-14377066,"House (Villa) for sale - Douala, Bangue, Kotto - 1 living room(s), 3 bedroom(s), 2 bathroom(s) - 45 000 000 FCFA / month",https://storage.googleapis.com/koutchoumi-listings-pictures/k_orig_5f6e84274be3a.jpeg,Bangue,sm,{},,cameroon,Angola,True,angola,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00052.jsonl.gz-14377066.jpg
00017.jsonl.gz-4003225,Massive Canada Goose tiny house is worth a gander #tinyhousebathroom,https://i.pinimg.com/originals/7d/23/47/7d2347e309cf79733d89e29009d56d9a.jpg,#tinyhousebathroom,,{'country': 'canada'},canada,canada,no,False,canada,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00017.jsonl.gz-4003225.jpg
00077.jsonl.gz-499759,"""""""Photo 5: 8021 WADE Terrace in Mission: Mission BC House for sale in """"""""GOLF COURSE/SPORTS PARK"""""""" : MLS®# R2517109""""""",https://mrp-listings.myrealpage.com/fit-in/320x0/filters:quality(80)/9/6/0/93315069/e8150d9594610917b7c8aec49c5b378c.jpeg,Mission,trf,{},,canada,United States,True,canada,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00077.jsonl.gz-499759.jpg
00123.jsonl.gz-4761438,Photo 34: 21806 DOVER Road in Maple Ridge: West Central House for sale : MLS®# R2499960,https://iss-cdn.myrealpage.com/q9ZaSEXXmHSKbQj6Tj31qPLROQTUBUlx4d-V2ACuXc8/auto/320/0/sm/0/aHR0cDovL3MzLmFtYXpvbmF3cy5jb20vbXJwLWxpc3RpbmdzLzYvNS80LzkyODU1NDU2LzVjYjVkOTBmMDk0NGU0MmQ1MTgzMTQ1N2IwNjU5ZTZmLmpwZWc,Maple Ridge,sm,"{'country': 'canada', 'location': 'maple ridge'}",canada,canada,Canada,True,canada,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00123.jsonl.gz-4761438.jpg
00091.jsonl.gz-3822331,"A young girls stands in the doorway of a house. A member of her family, 21 year old Fleuri Doumana, was killed two days earlier by a grenade launched by a member of Seleka. Bangui, Central African Republic.",https://api.time.com/wp-content/uploads/2014/12/william-daniels-wins-tim-hetherington-grant-1.jpg?quality=85&w=838,Central African Republic,sm,{'country': 'central african republic'},central african republic,central african republic,Central African Republic,True,central african republic,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00091.jsonl.gz-3822331.jpg
00063.jsonl.gz-8674500,Tradtional house  Sahel  Chad  Africa,https://www1.f1online.de/preW/015128000/15128097.jpg,Chad,sm,{'country': 'chad'},chad,chad,Russian Federation,True,chad,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00063.jsonl.gz-8674500.jpg
00114.jsonl.gz-17520707,The Caterpillar House Brings Shipping Containers To The Andes,https://s3.wasabisys.com/neswblogs/2019/04/The-Caterpillar-House-Brings-Shipping-Containers-To-The-Andes.jpg,brings containers andes,,"{'country': 'colombia', 'location': 'andes'}",colombia,chile,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00114.jsonl.gz-17520707.jpg
00099.jsonl.gz-8383222,"Smiljan Radic - Wood house, Colico Lake 2015. The stilt like structure is designed around the length of un-cut construction lumber, lifting the house above the forest to views of the lake. Scans via,...",https://i.pinimg.com/236x/b3/49/04/b34904ea6c2b23c05b0caeb267366727.jpg,"smiljan radic - house, colico 2015. un-cut lumber, views lake. scans via,...",,{},,chile,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00099.jsonl.gz-8383222.jpg
00060.jsonl.gz-18085138,Live in an historic Chilean house!,https://a0.muscache.com/im/pictures/aabbc565-44e9-4d5c-bc93-f44e5560c39d.jpg?aki_policy=large,house!,,{},,chile,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00060.jsonl.gz-18085138.jpg
00114.jsonl.gz-759376,ZJJZ tops 'the mushroom' guest house with cone-shaped roof in China's Jiangxi forest,https://img.archiexpo.com/images_ae/projects/images-om/77458-16496522.jpg,China_Jiangxi,sm,{'country': 'china'},china,china,China_Mexico,True,china,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00114.jsonl.gz-759376.jpg
00004.jsonl.gz-4192266,Modernized 3BR Lane House in French Concession,https://www.townscapehousing.com/uploads/allimg/171103/1-1G103153S5-lp.jpg,modernized 3br,,{},,china,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00004.jsonl.gz-4192266.jpg
00092.jsonl.gz-9319181,China Builds Road Around House Because Owner Refused to Move,https://fr.yesurdu.com/wp-content/themes/_stylebook/timthumb.php?src=http%3A%2F%2Ffr.yesurdu.com%2Fwp-content%2Fuploads%2F2012%2F11%2FHouse-middle-of-road-01.jpg&q=90&w=795&h=470&zc=1,China,sm,{'country': 'china'},china,china,Mexico,True,china,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00092.jsonl.gz-9319181.jpg
00002.jsonl.gz-1978164,"Color palette in Cartagena ~ Amy Merrick Porta Colonial, Green Design, Fachada Colonial, Window Boxes, Window Planters, Mellow Yellow, Orange Yellow, Orange House, Flower Boxes",https://i.pinimg.com/236x/0e/d6/ec/0ed6ec09aa0fac8a2c26ad6dad4050ff--cartagena-colombia-flower-boxes.jpg,Orange Yellow,sm,{},,colombia,no,False,no,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00002.jsonl.gz-1978164.jpg
00045.jsonl.gz-11320845,"Comfortable 3 story house furnished, BBQ and jacuzzi - Medellin vacation rentals",https://tap1.fkimg.com/media/vr-splice-l/05/21/b4/9b.jpg,Medellin,sm,"{'country': 'philippines', 'location': 'medellin'}",philippines,colombia,Philippines,True,philippines,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00045.jsonl.gz-11320845.jpg
00066.jsonl.gz-12561914,House of Alpine Colombia in Villa de Leyva,https://alpinecolombia.weebly.com/uploads/4/1/2/0/41207697/7186520.jpg?477,Villa de Leyva,sm,"{'country': 'colombia', 'location': 'villa de leyva'}",colombia,colombia,Colombia,True,colombia,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00066.jsonl.gz-12561914.jpg
00034.jsonl.gz-7027866,Cozy jungle house in Playa Negra - Los Pargos - House,https://a0.muscache.com/im/pictures/97265a70-2cb8-421c-84ba-9a5c11daac5b.jpg?aki_policy=large,Playa Negra,trf,{},,costa rica,"Venezuela, Bolivarian Republic of",True,costa rica,1,/data2/abhipsa/geographical-profiling-static/data/image_folders/house_region_balanced_images/00034.jsonl.gz-7027866.jpg
