id,text,url,processed_gpe,predicted_model,heirarchical_without_sm_geonames,more_flag_h,mixtral_spacy,svm_1,mixtral,local_path
00044.jsonl.gz-11044676,Panama Hotel: The bedroom area of Mimi's Bungalow. Spacious walk-in closet behind the bed. Flat-screen tv in r,https://media-cdn.tripadvisor.com/media/photo-s/05/00/60/42/the-bedroom-area-of-mimi.jpg,Panama,sm,colombia_russian federation_south africa_belize_sri lanka_philippines_panama_liberia_nigeria_united states,True,panama,1,panama,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00044.jsonl.gz-11044676.jpg
00060.jsonl.gz-14583983,bedroom of 100ft azimut yacht charter in panama,"https://static.wixstatic.com/media/7baa7c_c6df7e9f719742c2ae342f12500f9718~mv2.jpeg/v1/fill/w_1280,h_853,al_c,q_90/7baa7c_c6df7e9f719742c2ae342f12500f9718~mv2.jpeg",panama,sm,colombia_russian federation_south africa_belize_sri lanka_philippines_panama_liberia_nigeria_united states,True,panama,1,panama,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00060.jsonl.gz-14583983.jpg
00027.jsonl.gz-13362245,Shores of Panama 2103-Master Bedroom with Queen Bed,https://media-cdn.tripadvisor.com/media/vr-splice-m/06/1b/ee/bb.jpg,Panama,sm,colombia_russian federation_south africa_belize_sri lanka_philippines_panama_liberia_nigeria_united states,True,panama,1,panama,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00027.jsonl.gz-13362245.jpg
00070.jsonl.gz-15789706,Twin-bedroom-papua_cottage,https://d1lfgugfgc16po.cloudfront.net/uploads/listing/bookables/photo/image/54f9ae2d370fed758e000287/full_Twin-bedroom-papua_cottage.jpg,twin-bedroom-papua_cottage,,no,False,no,1,papua new guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00070.jsonl.gz-15789706.jpg
00070.jsonl.gz-1803984,"Three bedroom villa, Port Moresby.",http://www.fairhavenproperties.com.au/images/unit06/Unit6_06.JPG,Port Moresby,trf,papua new guinea,False,papua new guinea,1,papua new guinea,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00070.jsonl.gz-1803984.jpg
00089.jsonl.gz-3005417,Mandala Rooms & Services - Arequipa - Bedroom,https://www.kayak.co.id/rimg/kimg/80/60/6204d0ff-57655c00.jpg?crop=true&height=357&width=650,Arequipa,trf,"peru_bolivia, plurinational state of",True,peru,1,peru,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00089.jsonl.gz-3005417.jpg
00076.jsonl.gz-3059047,A Modern Concrete Home in Peru - Photo 4 of 13 - In the master bedroom is a four-poster bed by Javier Rubio and a vintage Warren Platner chair.,https://d3df8ea8ea59eq.cloudfront.net/photos/6063391372700811264/6133547959301419008/small.jpg,Peru,trf,"brazil_jamaica_philippines_sri lanka_australia_south africa_sweden_bolivia, plurinational state of_peru_bonaire, sint eustatius and saba_trinidad and tobago_canada_congo, the democratic republic of the_united states",True,peru,1,peru,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00076.jsonl.gz-3059047.jpg
00021.jsonl.gz-12387440,NICE 1 BEDROOM APARTMENT  THE HEART OF MIRAFLORES,https://media-cdn.tripadvisor.com/media/vr-splice-l/04/53/4b/a4.jpg,MIRAFLORES,trf,"spain_el salvador_peru_ecuador_mexico_puerto rico_panama_chile_argentina_honduras_bolivia, plurinational state of_dominican republic_cuba_costa rica_colombia_guatemala_nicaragua_venezuela, bolivarian republic of_paraguay",True,peru,1,peru,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00021.jsonl.gz-12387440.jpg
00091.jsonl.gz-12402646,"1st picture of 1 BEDROOM UNIT IN AVIDA TOWERS RIALA IT PARK CEBU For Sale in Cebu, Philippines",https://www.affordablecebu.com/_bd/793/76157996.jpg,Cebu_Philippines,sm,philippines_china,True,philippines,1,philippines,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00091.jsonl.gz-12402646.jpg
00002.jsonl.gz-4845081,3 Bedroom Family Unit at Pearl Gardens | For Sale | Pearl Gardens 明珠台 Sales Listings,https://n.oneday.com.hk/im/uvMGqOynoMR.jpg,3 gardens | | gardens 明珠台 sales listings,,no,False,no,1,philippines,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00002.jsonl.gz-4845081.jpg
00089.jsonl.gz-18025635,Crown Regency Suites And Residences - Mactan Cebu - One Bedroom Suite,http://pix3.agoda.net/hotelimages/707/70751/70751_14121614300023983154.jpg?s=312x235,suites residences - mactan cebu -,,no,False,no,1,philippines,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00089.jsonl.gz-18025635.jpg
00088.jsonl.gz-12694984,Colourful dreams -Duke Flower Power Bed Swarzędz Home Scandinavian style bedroom,"https://images.homify.com/c_fill,f_auto,h_240,q_auto,w_320/v1441195311/p/photo/image/744810/Duke____ko_kontynentalne_Flower_Power_Swarz_dz_Home_aran__z_3-4.jpg",colourful dreams -duke swarzędz,,no,False,no,1,poland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00088.jsonl.gz-12694984.jpg
00105.jsonl.gz-11774777,appartement moderne au design pur en blanc varsovie vivons maison. Black Bedroom Furniture Sets. Home Design Ideas,https://www.vivons-maison.com/sites/default/files/chambre-avec-salle-de-bains.jpg,varsovie,md,no,False,no,1,poland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00105.jsonl.gz-11774777.jpg
00077.jsonl.gz-8934824,"WARSAW, POLAND - 27 FEBRUARY 2014: Luxury bedroom of DoubleTree by Hilton Hotel & Conference Centre in Warsaw, Poland. DoubleTree by Hilton has over 400 hotels and resorts around the world.",https://static2.bigstockphoto.com/0/5/8/large2/85082561.jpg,WARSAW_POLAND_Warsaw_Poland,sm,jamaica_south africa_philippines_poland_canada_united states,True,poland,1,poland,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00077.jsonl.gz-8934824.jpg
00009.jsonl.gz-4080797,"Room for rent in 6-bedroom apartment in Alvalade, Lisbon",https://d1052pu3rm1xk9.cloudfront.net/pt_640_480/437aadfc4f1907a1ef0db3eeb5395d0d944d4e5df9f42aaffd75beb5.jpg,Alvalade_Lisbon,sm,south africa_philippines_canada_zimbabwe_united states_portugal,True,portugal,1,portugal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00009.jsonl.gz-4080797.jpg
00045.jsonl.gz-2918627,Neat and cosy single bedroom in Benfica,https://image.student.com/450x338/property-22827-819892-ec1b16f86c4bfdab9f65859155e6925a.jpeg,Benfica,sm,mozambique_brazil_angola_portugal,True,portugal,1,portugal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00045.jsonl.gz-2918627.jpg
00023.jsonl.gz-17103514,Room for rent in 6-bedroom apartment in Lisbon,https://d1052pu3rm1xk9.cloudfront.net/pt_640_480/8850d169da7146a2cea3a454f834c1e81531734d3a6add6c795319f9.jpg,Lisbon,sm,south africa_philippines_canada_zimbabwe_united states_portugal,True,portugal,1,portugal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00023.jsonl.gz-17103514.jpg
00103.jsonl.gz-14573260,One bedroom suite at Rabban Suites in Doha,https://cdn.galaxy.tf/unit-media/tc-default/uploads/images/room_photo/001/575/979/fraser-suites-west-bay-doha-one-bedroom-master-standard.jpg,Doha,sm,pakistan_lebanon_india_qatar,True,qatar,1,qatar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00103.jsonl.gz-14573260.jpg
00037.jsonl.gz-4108409,Saraya Corniche Junior Suite Bedroom,https://i1.wp.com/qatarquick.com/wp-content/uploads/2018/05/20180510_160918.jpg?w=510&h=382&ssl=1,saraya corniche,,no,False,no,1,qatar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00037.jsonl.gz-4108409.jpg
00098.jsonl.gz-11125049,Qatar Palace Bedroom interior design,"https://static.wixstatic.com/media/4b725e_4c857805e44245df80967fcafd8f3d71~mv2.jpg/v1/fill/w_472,h_472,fp_0.39_0.88,q_90,usm_0.66_1.00_0.01/4b725e_4c857805e44245df80967fcafd8f3d71~mv2.jpg",Qatar,sm,yemen_qatar,True,qatar,1,qatar,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00098.jsonl.gz-11125049.jpg
00101.jsonl.gz-10185165,Romanian Traditional House/ Rustic bedroom/ casa traditionala romaneasca…,https://i.pinimg.com/736x/46/68/61/466861600f86c226c3a0b7e0fdfd882d--rustic-bedrooms-traditional-house.jpg,house/ bedroom/ casa traditionala romaneasca…,,no,False,no,1,romania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00101.jsonl.gz-10185165.jpg
00049.jsonl.gz-15292120,"Bedroom and office in a 3 rooms apartament in Bucharest. The floor stays vintage, the furniture white with wood accents and a great wood wall. Perfect modern chair for a great home.",https://i.pinimg.com/736x/18/23/6e/18236eee575906fc4b9e591aef2b1884--wood-accents-modern-chairs.jpg,Bucharest,trf,philippines_romania,True,romania,1,romania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00049.jsonl.gz-15292120.jpg
00010.jsonl.gz-1991693,Modern Romania  Piece Bedroom Set Queen Size Bed Leather Like Exterior Mirror Dresser Nightstand Black,https://i0.wp.com/i5.walmartimages.com/asr/edfc86ae-5eff-43e4-b9d4-03a0a08f1c02_1.cc636f90478228c08f69ae5053545961.jpeg?resize=640%2C542&,Romania,trf,romania_united states_italy,True,romania,1,romania,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00010.jsonl.gz-1991693.jpg
00050.jsonl.gz-7724732,100 Modern Home Decorating Moscow Luxury Interior Design Master Bedroom,https://t0.gstatic.com/images?q=tbn:ANd9GcQVsHSlp2IvvMENYocAi_Jwb7T3mEDx5rW6AWfXYpeCTOdeiTI6dA&s,Moscow,trf,russian federation_south africa_philippines_australia_united kingdom_ireland_canada_united states,True,russia,1,russia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00050.jsonl.gz-7724732.jpg
00105.jsonl.gz-13277648,"Russia, Moscow - modern designer renovation in a luxury building. Stylish bedroom interior with double bed.",https://static2.bigstockphoto.com/6/8/1/large2/186111154.jpg,Russia_Moscow,sm,russian federation_jamaica_russia_south africa_philippines_australia_united kingdom_armenia_ireland_canada_united states,True,russia,1,russia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00105.jsonl.gz-13277648.jpg
00049.jsonl.gz-1957283,Bedroom of the 3-room apartment at Pozharskiy pereulok 9,https://magent.reapple.ru/photos/ren/18-102383_WDpYamFIUg.jpg,3-room pozharskiy pereulok 9,,no,False,no,1,russia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00049.jsonl.gz-1957283.jpg
00004.jsonl.gz-827784,"A bedroom suite with double bed, sofa, table, corner bar and outdoor balcony with a table and chairs at The Bishops House hotel in Rwanda","https://www.redsavannah.com/-/media/countries/rwanda/accommodation/bishops-house/the-bishops-house---bedroom.jpg?h=610&amp;la=en&amp;w=1400&amp;udi=1&amp;cropregion=0,275,1587,966&amp;hash=0C018D216290996DAF1D307E817D4081A5C06B92",Rwanda,sm,rwanda_uganda_burundi,True,rwanda,1,rwanda,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00004.jsonl.gz-827784.jpg
00098.jsonl.gz-14020742,ONE&ONLY NYUNGWE HOUSE: FOREST SUITE - MASTER BEDROOM,https://i2.wp.com/theluxurytravelexpert.com/wp-content/uploads/2019/02/IMG_4396.jpg?resize=678%2C452&,one&only nyungwe house: -,,no,False,no,1,rwanda,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00098.jsonl.gz-14020742.jpg
00105.jsonl.gz-5979989,ONE&ONLY NYUNGWE HOUSE: FOREST SUITE - MASTER BEDROOM,https://i2.wp.com/theluxurytravelexpert.com/wp-content/uploads/2019/02/IMG_4369.jpg?resize=678%2C452&ssl=1,one&only nyungwe house: -,,no,False,no,1,rwanda,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00105.jsonl.gz-5979989.jpg
00031.jsonl.gz-1841393,Master bedroom in Beachfront Villa at The Landings Resort and Spa by Elegant Hotels,https://itc.imgix.net/websiteimages/luxurytravel/beachfront_villa_master_bedroom.jpg?fit=crop&auto=compress&w=800&h=360,Beachfront Villa,md,no,False,no,1,saint lucia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00031.jsonl.gz-1841393.jpg
00078.jsonl.gz-10987054,"Bedroom, Fond Doux Plantation & Resort, Saint Lucia",https://cdn.audleytravel.com/200/-/60/050038192158230238136227176060003056070140149130.jpg,Saint Lucia,trf,malta_south africa_australia_saint lucia,True,saint lucia,1,saint lucia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00078.jsonl.gz-10987054.jpg
00097.jsonl.gz-11513119,Bedroom with exit to the lawn at Viceroy Sugar Beach,https://www.studioidc.com/hs-fs/hubfs/2019%20Website/images/hospitality-projects/viceroy-sugar-beach/IDC_Hospitality_0000s_0009_9.jpg?width=1251&name=IDC_Hospitality_0000s_0009_9.jpg,,,no,False,no,1,saint lucia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00097.jsonl.gz-11513119.jpg
00065.jsonl.gz-18102705,"The Ananyana Beach Resort & Spa: Master bedroom in family suite, very spacious, opens to balcony facing beach.",https://media-cdn.tripadvisor.com/media/photo-s/07/c5/12/64/the-ananyana-beach-resort.jpg,"ananyana & spa: suite, spacious, opens beach.",,no,False,no,1,samoa,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00065.jsonl.gz-18102705.jpg
00113.jsonl.gz-16193945,"Resort like bedroom - detail with ceiling - like Samoan fale , floors, white and brown",https://i.pinimg.com/236x/1d/dd/40/1ddd403afb1bf6daa89aafb7681fc8df.jpg,"- - fale , floors,",,no,False,no,1,samoa,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00113.jsonl.gz-16193945.jpg
00068.jsonl.gz-12896699,Dolce Mela San Marino 100% Cotton Luxury King Duvet Cover Reversible Design Bedroom Bedding Set,https://cdn.shopify.com/s/files/1/2730/6654/products/Santorini_1_1_450x.jpg?v=1583414498,San Marino,md,"colombia_mexico_australia_bolivia, plurinational state of_costa rica_venezuela, bolivarian republic of_san marino_cuba_united states_italy",True,san marino,1,san marino,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-12896699.jpg
00100.jsonl.gz-13803882,San Marino 5-piece California King-size Bedroom Set,https://ak-s.ostkcdn.com/images/products/L13276465.jpg,San Marino_California,trf,"spain_el salvador_south africa_peru_uruguay_mexico_brazil_ukraine_panama_united states_italy_chile_aruba_jamaica_argentina_russian federation_australia_united arab emirates_honduras_canada_bolivia, plurinational state of_trinidad and tobago_cuba_costa rica_portugal_colombia_guatemala_philippines_france_united kingdom_venezuela, bolivarian republic of_guyana_san marino_zimbabwe_morocco",True,san marino,1,san marino,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00100.jsonl.gz-13803882.jpg
00020.jsonl.gz-16556584,San Marino Panel Bedroom Collection,http://img3.wfrcdn.com/lf/79/hash/397/9192738/1/San+Marino+Panel+Bedroom+Collection.jpg,San Marino,trf,"colombia_mexico_australia_bolivia, plurinational state of_costa rica_venezuela, bolivarian republic of_san marino_cuba_united states_italy",True,san marino,1,san marino,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00020.jsonl.gz-16556584.jpg
00061.jsonl.gz-15571810,flaxa day bed frame white 90x200 cm ukea riyadh. Black Bedroom Furniture Sets. Home Design Ideas,https://cdn.shopify.com/s/files/1/0853/0540/products/9c66e061f67e3cd2c864824f0ba92fb2_large.jpeg?v=1461057888,riyadh,lg,saudi arabia_sudan,True,saudi arabia,1,saudi arabia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00061.jsonl.gz-15571810.jpg
00047.jsonl.gz-874280,Photo 14 - Apartment 1 bedroom 1 bath 90 sqm For Rent Jeddah Makkah,https://www.semsarsaudi.com/media/1035/realestate_%D9%8A%D9%88%D8%AC%D8%AF-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1-%D8%A7%D9%84%D8%B4%D9%87%D8%B1%D9%89142018040926953.jpeg,14 - 1 1 90 sqm jeddah makkah,,no,False,no,1,saudi arabia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00047.jsonl.gz-874280.jpg
00066.jsonl.gz-6021467,"1 Bedroom Flat for Rent in Dammam, Eastern Region - furnished apartment available for Monthly rent in Al Faisaliyah, Dammam",https://images.bayut.sa/thumbnails/1389854-400x300.jpeg,Dammam_Al Faisaliyah_Dammam,sm,saudi arabia,False,saudi arabia,1,saudi arabia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00066.jsonl.gz-6021467.jpg
00097.jsonl.gz-12374276,"Bedroom with view - Les Alizes Beach Resort (Cap Skirring, Senegal)",https://www.realadventures.com/listingimages/1233/1233989/m_1233989n.jpg,Senegal,sm,brazil_south africa_peru_senegal_sierra leone_panama,True,senegal,1,senegal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00097.jsonl.gz-12374276.jpg
00092.jsonl.gz-14523482,Fairlight Dakar Bedroom Doors,https://www.kitchendoorworkshop.co.uk/public/images/doors/trends/bedroom/room/profile/fairlight-dakar.jpg,fairlight dakar doors,,no,False,no,1,senegal,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00092.jsonl.gz-14523482.jpg
00127.jsonl.gz-6583997,Belgrade CM7612CK Transitional California King Platform Bedroom Set,https://cdn.shopify.com/s/files/1/0016/9223/7937/products/13793048_1_720x@2x.jpg?v=1571721119,Belgrade,sm,south africa_philippines_serbia_belgium_united states,True,serbia,1,serbia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00127.jsonl.gz-6583997.jpg
00029.jsonl.gz-11877386,"[New] The 10 All-Time Best Home Decor (Right Now) - Ideas by Mary Weeks - Dark tone Bedroom ; This master bedroom design was completed by Serbian designer Branko Matic to create a luxury and personality space with dark grey tone Interior Design Inspiration, Home Interior Design, Interior Architecture, Design Ideas, Interior Doors, Luxury Interior, Interior Paint, Modern Interior, Modern Bedroom Decor",https://i.pinimg.com/236x/25/d8/1b/25d81baf564f204c84f0eecd2df7374b.jpg,"[new] 10 all-time decor (right now) - ideas weeks - ; completed branko matic inspiration, design, architecture, ideas, doors, interior, paint, interior, decor",,no,False,no,1,serbia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00029.jsonl.gz-11877386.jpg
00074.jsonl.gz-13979609,1 bedroom Apartment with Internet Access in Nis - Nis vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/02/b5/31/76.jpg,1 internet nis - nis rentals,,no,False,no,1,serbia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00074.jsonl.gz-13979609.jpg
00093.jsonl.gz-272959,"Three Bedroom Luxury Residence - Felicite Island, Seychelles - Bedroom",https://www.thepinnaclelist.com/wp-content/uploads/2020/11/009-Three-Bedroom-Luxury-Residence-Felicite-Island-Seychelles-Bedroom-866x606.jpg,Seychelles - Bedroom,sm,no,False,no,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00093.jsonl.gz-272959.jpg
00068.jsonl.gz-15219486,Luxury Seychelles Holiday Packages Four Seasons Seychelles 2 Bedroom Presidential Suite 1,https://www.puredestinations.co.uk/wp-content/uploads/2019/06/Luxury-Seychelles-Holiday-Packages-Four-Seasons-Seychelles-2-Bedroom-Presidential-Suite-1-300x300.jpg,Seychelles,trf,spain_seychelles,True,seychelles,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-15219486.jpg
00001.jsonl.gz-14921421,Elegant 3 bedroom beachfront self-catering duplex - Glacis vacation rentals,https://tap2.fkimg.com/media/vr-splice-l/00/13/1f/cd.jpg,3 beachfront self-catering - rentals,,no,False,no,1,seychelles,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00001.jsonl.gz-14921421.jpg
00082.jsonl.gz-16152525,Contemporary Design - Bedroom - HDB 5 Room - Design by Meter Square Pte Ltd,https://www.homerenoguru.sg/wp-content/uploads/usercontent/designgallery/meter-square-pte-ltd/resale-hdb-5-room-4099/287-4099-31077.jpg?x42545,- - hdb 5 - pte ltd,,no,False,no,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00082.jsonl.gz-16152525.jpg
00009.jsonl.gz-6788537,"Modern, Scandinavian Design - Bedroom - Condominium - Design by Starry Homestead Pte Ltd",https://www.homerenoguru.sg/wp-content/uploads/usercontent/designgallery/starry-homestead-pte-ltd/condo-3-bedroom--waterfront-wave-2188/681-2188-14195.jpg?x75842,"modern, - - - pte ltd",,no,False,no,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00009.jsonl.gz-6788537.jpg
00047.jsonl.gz-12163826,"Contemporary, Minimalist, Modern Design - Bedroom - Landed House - Design by Edgeline Planners Pte Ltd",https://www.homerenoguru.sg/wp-content/uploads/usercontent/designgallery/edgeline-planners-pte-ltd/hillcrest-villa-1607/146-1607-14641.jpg?x75842,"contemporary, minimalist, - - - edgeline planners pte ltd",,no,False,no,1,singapore,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00047.jsonl.gz-12163826.jpg
00068.jsonl.gz-3083370,"Simple minimalist bedroom in Bratislava. Interior by GRAU architects, www.grau.sk",https://i.pinimg.com/736x/75/1d/aa/751daa5e1c587d605bc849c443e4eebb--minimalist-bedroom-architects.jpg,Bratislava,sm,slovakia_croatia,True,slovakia,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-3083370.jpg
00049.jsonl.gz-9978860,Bratislava-attic-apartment-bedroom-with-staircase,https://cdn.homedit.com/wp-content/uploads/2015/05/Bratislava-attic-apartment-bedroom-with-staircase.jpg,bratislava-attic-apartment-bedroom-with-staircase,,no,False,no,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00049.jsonl.gz-9978860.jpg
00116.jsonl.gz-14870762,1 bedroom Condo with Balcony in Banska Stiavnica - Banska Stiavnica vacation rentals,https://tap1.fkimg.com/media/vr-splice-l/01/19/57/b2.jpg,Balcony_Banska Stiavnica,sm,italy,False,italy,1,slovakia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00116.jsonl.gz-14870762.jpg
00007.jsonl.gz-4216807,Apartment ANTON - Bedroom with a double bed (180 x 200 cm) - Spacious Apartment Anton TourAs in the city center - Ljubljana - rentals,http://tap2.fkimg.com/media/vr-splice-j/00/12/c7/38.jpg,Ljubljana,md,slovenia,False,slovenia,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00007.jsonl.gz-4216807.jpg
00014.jsonl.gz-12732485,"Grand Hotel Toplice, Bled, Slovenia - double bedroom 2.jpg",https://d2ysej9jnfdoyq.cloudfront.net/ImageGen.ashx?image=/media/13056150/grand-hotel-toplice-bled-slovenia-double-bedroom-2.jpg&width=100%&allowupsizing=true&constrain=true&format=jpg,Bled_Slovenia,sm,slovenia_france_italy,True,slovenia,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00014.jsonl.gz-12732485.jpg
00006.jsonl.gz-4956019,Vila Cvetka Bled - One bedroom apartment with Castle VIEW,https://www.vilacvetka.com/wp-content/uploads/2015/04/Vila-Cvetka-Bled-One-bedroom-apartment-with-Castle-VIEW-1-400x284.jpg,cvetka bled -,,no,False,no,1,slovenia,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00006.jsonl.gz-4956019.jpg
00059.jsonl.gz-14140984,Bedroom at The Vineyard Hotel,https://itccms.imgix.net/wo/the-vineyard-hotel-south-africa_9.jpg?fit=crop&auto=compress&w=800&h=360,,,no,False,no,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00059.jsonl.gz-14140984.jpg
00045.jsonl.gz-3409195,5 Bedroom House For Sale in Northcliff,https://cdn.remax.co.za/listings/3364247/original/pic_45317740.jpg,Northcliff,trf,south africa_united states,True,south africa,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00045.jsonl.gz-3409195.jpg
00113.jsonl.gz-14712483,Third bedroom with patio access; SELBOURNE - Sea Point,https://d9mwsw9655mj9.cloudfront.net/23d9e350-c38e-404a-8b8e-251fce71e9d7.jpg?d=300x300,access; selbourne -,,no,False,no,1,south africa,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00113.jsonl.gz-14712483.jpg
00068.jsonl.gz-15730486,24 Guesthouse Seoul Station - Seoul - Bedroom,https://content.r9cdn.net/rimg/himg/c0/22/d5/booking-618298-159682328-image.jpg?width=244&height=172&crop=true&caller=HotelDetailsPhoto,Seoul,trf,"korea, republic of",False,"korea, republic of",1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00068.jsonl.gz-15730486.jpg
00038.jsonl.gz-2599046,"MAXYOYO 3D Colorful Semi-Circular Flower Floor Mats for Bedroom, Beautiful Fan-Shaped Bedside Rug Runner South Korea Bright Fluffy Silky Carpet Pad 32 by 59 Inch","http://ecx.images-amazon.com/images/I/610FK7c5yeL._SR350,350_.jpg",South Korea,trf,no,False,no,1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00038.jsonl.gz-2599046.jpg
00074.jsonl.gz-7218601,Lotte Hotel Seoul: Bedroom,https://media-cdn.tripadvisor.com/media/photo-s/05/34/0f/1b/lotte-hotel-seoul.jpg,Seoul,trf,"korea, republic of",False,"korea, republic of",1,south korea,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00074.jsonl.gz-7218601.jpg
00019.jsonl.gz-15582640,One-Bedroom Apartment with Terrace and Sea View (5 Adults)_8,https://www.azureadriatic.com/wp-content/uploads/2020/10/One-Bedroom-Apartment-with-Terrace-and-Sea-View-5-Adults_8.jpg,one-bedroom (5 adults)_8,,no,False,no,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00019.jsonl.gz-15582640.jpg
00067.jsonl.gz-15421472,3 Bedroom Penthouse Apartment For Sale New Golden Mile,https://cdn.resales-online.com/public/egar3xm0bp/properties/24a6ef95887f11eab43d06907717b01e/w1200/11-20939a0134ad724a8cb2a801094d15a4.jpg?v=1597232995,3,,no,False,no,1,spain,/data2/abhipsa/geographical-profiling-static/data/image_folders/bedroom_region_balanced_images/00067.jsonl.gz-15421472.jpg
